"AICC","p","q","res_ratio"
41708.3542907476,3,5,1.0021997763602
41713.4821144868,4,5,1.00289197619917
41729.6762457285,5,5,1.00435877375027
41682.8812287089,6,5,1.00255926189112
41689.3821299176,7,5,0.991956927192123
41672.9498566618,8,5,1.00280786723385
41685.0549094093,9,5,1.00121449035516
41723.9883228685,10,5,1.02740094773949
41742.4949931075,11,5,1.00794955856224
41731.0612683466,12,5,1.00278654729866
41711.3904317671,13,5,1.00788167966738
41707.6167945861,14,5,1.00922980145665
41703.8875684622,15,5,1.01132687917427
41705.9155950823,16,5,1.01162204405425
41697.7113317202,17,5,1.02456298936044
41696.0874130129,18,5,1.02637853462534
41657.6810262178,19,5,1.03196475674573
41661.4346246457,20,5,1.02712285989309
