"AICC","p","q","res_ratio"
39490.3565396435,8,18,1.03680326549518
39452.1211655952,8,19,1.02501154760126
39465.4330427922,8,20,1.02286750945795
39466.708204755,8,21,1.02404892101256
39474.5615039288,8,22,1.02607923828458
39490.6482420519,8,23,1.0245438141735
39453.0325171427,8,24,1.03782764106285
39457.5834241467,8,25,1.02518169093134
39415.9543407429,8,26,1.14136870296589
39396.260285685,8,27,1.14191427601107
39386.4331803584,8,28,1.14574034823614
39388.158158054,8,29,1.1383433030576
39390.4982004609,8,30,1.14233685462731
39769.530286184,9,1,1.05739794000744
39699.1745566501,9,2,1.09452241761482
39697.8606706644,9,3,1.09054880626558
39674.2648721983,9,4,1.08507355158629
39613.612851472,9,5,1.01486737916757
39614.3586634457,9,6,1.01502335456915
39623.9492695592,9,7,1.0120253136201
39615.0459959876,9,8,1.00944775772049
39567.3696845132,9,9,0.999550699814618
39608.5891648728,9,11,1.0181856294186
39609.4373846525,9,12,1.01793541311791
39548.0465549094,9,13,1.01083073169661
39619.7744573755,9,14,1.01582799335878
39550.7984174799,9,15,1.05700542121408
39541.9274837664,9,16,1.01616226755151
39482.7487509519,9,17,1.03249399145546
39478.4582556073,9,18,1.03099804076553
39468.4439972117,9,19,1.03226656706579
39476.328042325,9,20,1.02079475528835
39461.5664404577,9,21,1.02323874846575
39476.0721430069,9,22,1.02497520517988
39463.6794071242,9,24,1.02701474565638
39460.6691639049,9,25,1.15889334565559
39395.8870363719,9,26,1.12939043524407
39416.7256647528,9,27,1.13352783559323
39387.9332729221,9,28,1.14477034064214
39373.8744220638,9,29,1.14223142077191
39383.3064842095,9,30,1.13511232847531
39685.1486396554,10,1,1.1127574960389
39774.5771144243,10,2,1.05613357443564
39699.6571957819,10,3,1.09323932177387
39676.2774566987,10,4,1.08455441145557
39651.1003569511,10,5,1.07491994588576
39621.2660202558,10,6,1.01484864116314
39606.0719481157,10,7,1.00734582267926
39609.2819061848,10,8,1.00696735657662
39571.7701562974,10,9,1.00163483193037
39603.0009357824,10,10,1.02492075719782
39609.7101682102,10,11,1.02122037010886
39574.1456379211,10,12,1.01443470021815
39611.1220874829,10,13,1.02267059250762
39542.7036291861,10,14,1.00574762113337
39539.0907076845,10,15,1.0076602033866
39538.9873410414,10,16,1.2369823304131
39469.5584098214,10,17,1.03284974059297
39472.4958651553,10,18,1.03858268111739
39450.1792244215,10,19,1.03357371150232
39449.8289347451,10,20,1.03694726354323
39484.0710671031,10,21,1.02752562448718
39453.6863401591,10,22,1.03361871676006
39449.9035141292,10,23,1.03106414605555
39451.040994827,10,24,1.02479603787851
39419.2985431544,10,25,1.13150410447779
39433.4106057494,10,26,1.10669104841184
39450.2329904432,10,27,1.03040284587889
39385.8001259632,10,28,1.14684644994099
39377.4988184578,10,29,1.13823232425815
39388.2518211674,10,30,1.13697942533191
39667.1612973177,11,1,1.1275418792879
39625.8528600868,11,2,1.16302363302966
39630.0788604982,11,3,1.10449031747348
39677.5563554514,11,4,1.09118254081452
39605.7627926301,11,5,1.01757181205382
39601.6798853512,11,6,1.0453218554046
39625.7042680548,11,7,1.01262063521099
39610.0267748334,11,8,1.03973169276054
39600.4179358097,11,10,1.02322946168085
39559.3673176401,11,11,1.20813424662557
39553.4282454438,11,12,1.00733576668219
39607.7401931174,11,13,1.0234495187528
39610.3336811808,11,14,1.02062950423458
39548.9729611221,11,15,1.01137543649464
39554.9539340142,11,16,1.00862289202267
39520.9184609707,11,17,1.18466365450922
39471.3468605845,11,18,1.01991720968837
39456.9513884449,11,19,1.0315968603292
39459.7883122475,11,20,1.0315918145035
39488.55992001,11,21,1.02554700234559
39451.6598047419,11,22,1.03262160428818
39468.5811245171,11,23,1.04004741959902
39453.7292387193,11,24,1.02868771744202
39460.9322739417,11,25,1.05284620372407
39386.2436285734,11,26,1.1349124253745
39384.4577614245,11,27,1.14903132601281
39378.3948398182,11,28,1.14785227973778
39402.3691296831,11,30,1.13619789662903
39664.7836225485,12,1,1.1337502510525
39627.8750762071,12,2,1.1628263030922
39629.4238283727,12,3,1.16170933323952
39631.5598282489,12,4,1.16101702664012
39634.510918174,12,5,1.10379742194216
39609.6498304199,12,6,1.15974602553861
39621.1844097856,12,7,1.16314863882403
39584.7156377933,12,8,1.17564350328251
39547.66729931,12,9,1.01010222298865
39613.3800321104,12,10,1.02060096488168
39564.3337077993,12,11,1.01551777051888
39605.8908878521,12,12,1.03058183271501
39613.7459875247,12,14,1.21442875515083
39488.8335896862,12,15,1.15591101283547
39552.6435179147,12,16,1.20529362499193
39472.9343604457,12,17,1.03349051395519
39487.0564300699,12,18,1.01975932654318
39446.0915125256,12,21,1.03741369567775
39453.4295764179,12,22,1.03786431825829
39461.3945143321,12,23,1.03183211336593
39379.309109038,12,24,1.12536579907595
39471.0509362353,12,25,1.02783057660033
39478.0142035165,12,26,1.03588641986724
39373.4271573129,12,27,1.14740107648735
39446.6980294016,12,28,1.05390521090453
39385.3578699255,12,29,1.14144884077062
39358.798735477,12,30,1.14444098588189
39663.4092275237,13,1,1.13810251774558
39667.3357596319,13,2,1.135533588937
39667.2380067969,13,3,1.12808933400388
39629.9941620114,13,4,1.16244382067529
39628.138956614,13,5,1.154475860111
39635.6488522903,13,6,1.14125767402327
39605.5411038733,13,7,1.15604632957386
39616.421201152,13,8,1.16009154240113
39610.5425800184,13,9,1.0187213160448
39603.8619048643,13,10,1.01918507883726
39622.2365649706,13,11,1.02047021126057
39605.1722751902,13,12,1.02021664544188
39608.462977027,13,13,1.02454948186894
39580.1661350658,13,14,1.19228018838974
39515.745939878,13,15,1.14371463650263
39498.4460807925,13,16,1.14976180380145
39474.2267416939,13,17,1.03773356464367
39457.4068927534,13,19,1.01713891669996
39467.0646301221,13,20,1.03685643837671
39445.0854559833,13,21,1.02667801911151
39446.9708600459,13,22,1.02738924863811
39389.3488588222,13,24,1.13324301515324
39384.9831670607,13,25,1.1243520217592
39370.7561760773,13,26,1.12841728625385
39374.6146444217,13,28,1.15158991006365
39389.0410991633,13,29,1.13394550340736
39382.9516573498,13,30,1.16091716724409
39658.879083526,14,1,1.14124084018476
39667.4578598563,14,2,1.13833613514094
39669.1893426418,14,3,1.13284534504124
39630.1021130061,14,4,1.16422358557778
39632.4969937382,14,5,1.16242404729157
39615.7695326476,14,6,1.15564430963487
39606.3446413833,14,7,1.15047234917148
39595.5768069258,14,8,1.16276558808246
39581.2289641609,14,9,1.16509914442044
39583.906733813,14,10,1.1698439811071
39594.19236887,14,11,1.15846423311771
39538.2328756372,14,12,1.00632744425082
39552.2582085203,14,13,1.14024266724459
39564.9230607465,14,14,1.13729544392686
39516.0179125409,14,16,1.15270998654047
39478.1005126214,14,17,1.03501827287595
39475.349121995,14,18,1.03580502154732
39462.7279911844,14,19,1.03422753661838
39484.0235949423,14,20,1.04091699907293
39445.8584104565,14,21,1.02502997692623
39448.2302440437,14,22,1.03531920151936
39437.9204018366,14,23,1.03619017968619
39385.0710716847,14,24,1.12547008152868
39388.3753195713,14,25,1.13301013549355
39390.105207042,14,26,1.13070867441137
39386.2992093122,14,27,1.13078426041795
39365.6187119089,14,30,1.14182054367486
39641.4213759648,15,1,1.14512156619398
39529.5675237492,15,2,1.14603471553268
39531.5483262895,15,3,1.1467453923389
39523.9400758652,15,4,1.1539474752589
39522.9712278154,15,5,1.15047153371219
39613.5383946223,15,6,1.16149760919748
39598.2771836288,15,7,1.14889887484362
39565.8560777427,15,8,1.15975591181247
39577.2363130886,15,9,1.1642827239422
39588.375623907,15,10,1.15845133143581
39612.0015156506,15,11,1.01876624519987
39612.860709568,15,12,1.01814594764514
39551.5893442785,15,14,1.13382297290528
39480.9181522709,15,15,1.16184641998941
39498.9392873367,15,17,1.08022222071454
39477.3038138532,15,19,1.02866506596055
39453.7353330311,15,20,1.03241508468326
39438.0883533739,15,21,1.05433674436252
39444.5705478353,15,22,1.04647706824333
39379.2950001521,15,24,1.15563860138182
39387.138780611,15,25,1.15931784623563
39377.8744786408,15,26,1.11952244802172
39373.2225911287,15,28,1.12563975249368
39359.1880811183,15,30,1.16105012934266
39640.7185114158,16,1,1.14673969438794
39531.4760928635,16,2,1.14790997023333
39533.2235354059,16,3,1.1468817695829
39535.1980761002,16,4,1.1472407494148
39524.7087208927,16,5,1.14827790802683
39525.8092584146,16,6,1.15072149258948
39527.5663542516,16,7,1.15396056625529
39529.8522905178,16,8,1.14961843284518
39501.4479569766,16,9,1.16230959519665
39506.7626053049,16,10,1.15602762091761
39505.3421015416,16,11,1.16261167220732
39506.7265436601,16,12,1.16184353897918
39525.2245499212,16,13,1.00558155012317
39484.0416529048,16,14,1.15372144863911
39484.2463083663,16,15,1.15562406976484
39481.5433329411,16,16,1.15254778296676
39510.3798168281,16,17,1.11694317025265
39454.1773340757,16,18,1.08800719944994
39441.4429239999,16,19,1.05011020508847
39429.5759439108,16,20,1.09135284523712
39438.362418467,16,21,1.05868104497462
39421.4418495339,16,23,1.16041277360051
39387.7613245101,16,24,1.16592338534004
39454.7960635454,16,25,1.03236223709801
39372.8174014403,16,26,1.13945144522316
39375.1203422381,16,27,1.14119792801967
39370.8380186292,16,30,1.15914616890136
39589.9201067762,17,1,1.16648880126789
39528.6483286164,17,2,1.14556740517636
39536.6999793733,17,4,1.14933489806794
39515.7833381871,17,5,1.14798763795036
39522.4893619852,17,6,1.14933422248691
39527.1932147655,17,7,1.15033069097981
39531.1299117113,17,8,1.1522584950528
39503.9362174933,17,9,1.16315288938014
39497.9810679057,17,10,1.16239711734391
39501.602237848,17,11,1.16384960356327
39508.9760048593,17,12,1.16502628452659
39443.7564764033,17,13,1.10206133559931
39524.5063425059,17,14,1.00899131278863
39442.7934114405,17,18,1.11128616562744
39428.2223020327,17,19,1.10635477934936
39425.7371525589,17,20,1.13490684240688
39431.555015859,17,21,1.09015453800226
39371.9488612669,17,22,1.2028837901511
39373.8354038157,17,23,1.1747866561564
39375.7667203797,17,24,1.17796114574341
39427.063218721,17,25,1.08609408347511
39350.9784370848,17,26,1.18494336575409
39354.8089104883,17,27,1.17914132090768
39362.1874090972,17,28,1.18337417451582
39362.7185951774,17,29,1.16021548482535
39366.5143907489,17,30,1.16220774036317
39580.2473658328,18,1,1.16464078949109
39517.9015555518,18,2,1.15179800762816
39515.1262028383,18,3,1.16334777011333
39522.7617294609,18,4,1.16318235259215
39517.5712038856,18,5,1.15322928356397
39508.6967807963,18,6,1.16450873872452
39528.2995461659,18,7,1.15930958156677
39512.2844739388,18,8,1.16393220737735
39493.5636815083,18,9,1.16354396942421
39497.6348500764,18,10,1.16026136037646
39498.7879357249,18,11,1.16288575887626
39432.3108643745,18,12,1.1017634561147
39503.910967001,18,13,1.00387425806653
39492.1183689583,18,14,1.14562417363294
39440.2320106035,18,15,1.11586489036435
39436.7768760234,18,16,1.10320982786346
39430.6522220497,18,17,1.10284773135482
39429.0883687317,18,18,1.10044048496599
39443.1286662857,18,19,1.11902725416347
39437.74338843,18,20,1.10060353307422
39427.7119694756,18,21,1.10771834315376
39398.5227959459,18,22,1.20207059810277
39407.2289765003,18,23,1.13868533709376
39398.6702532197,18,24,1.19207184567456
39423.9778839908,18,25,1.04413721869535
39367.6425991517,18,27,1.16561768546246
39578.4471308946,19,1,1.16756625345064
39509.0024053578,19,2,1.16684415611384
39510.5739914437,19,3,1.16872086046416
39497.2148805549,19,4,1.14907113717272
39520.8171708979,19,5,1.17282335848951
39492.8341572872,19,6,1.1596183681443
39523.6622935775,19,7,1.16326186973547
39524.456479915,19,8,1.16440672210153
39492.8828469085,19,9,1.16039502751301
39506.3997766622,19,10,1.16880491418453
39497.3334362784,19,11,1.16563109704384
39497.9540652192,19,12,1.16889950210587
39426.9869546693,19,13,1.10108064205959
39493.1233812796,19,14,1.15467583878473
39436.5544789844,19,15,1.10803109179986
39442.720951562,19,16,1.09677312871921
39437.5420351481,19,17,1.10071646454152
39439.5311256846,19,18,1.10352534042251
39414.8859537625,19,19,1.11142472766068
39395.3765037047,19,20,1.10370022415566
39424.5219591782,19,21,1.10005074874391
39407.4078077559,19,22,1.16098632942264
39405.6949680442,19,23,1.19117151682048
39382.041170435,19,24,1.20662670198166
39381.5487555165,19,25,1.21268568162151
39364.9904469404,19,26,1.1983750377692
39365.8483644392,19,27,1.18938134542949
39376.1621162596,19,28,1.20627814622958
39377.6413858051,19,29,1.16357040631904
39572.1261752284,20,1,1.15180104275972
39509.6245696339,20,3,1.16820276229257
39507.0281064284,20,4,1.15618674671621
39506.2468144272,20,5,1.16800542921774
39501.5368018613,20,6,1.14715785625566
39482.2450782912,20,8,1.1627039891212
39489.2903873628,20,9,1.16178860019762
39488.321644419,20,10,1.16528506410257
39491.7704783376,20,11,1.16680138347386
39424.0819858735,20,12,1.10406907145816
39426.39561795,20,13,1.12310534369934
39412.9961959644,20,14,1.12230564169206
39416.0960185438,20,15,1.0939124177093
39420.2995804204,20,16,1.08648787154296
39416.9393933988,20,17,1.10101564348382
39406.8134879005,20,18,1.11224590019028
39415.9575729942,20,19,1.10413318374803
39397.0089472139,20,20,1.10012432070705
39401.5264855644,20,21,1.10470308916981
39400.9167797644,20,22,1.11298080910881
39373.7034006468,20,24,1.20449521156978
39360.1433062208,20,25,1.20196235723411
39360.1732322975,20,26,1.17800662277016
39358.8360498686,20,27,1.19151096207998
39383.1231940144,20,28,1.18568905904385
39378.2257167875,20,29,1.18271249445369
39368.8419662428,20,30,1.16292110725881
39564.1315849068,21,1,1.14666213725239
39507.7484741532,21,2,1.16063483821737
39509.7315371775,21,3,1.1610729928658
39491.6920912952,21,4,1.15668902376579
39506.667911494,21,5,1.16579554912862
39520.2544273003,21,6,1.16229373158648
39484.6743760076,21,7,1.16246894821
39489.6095420664,21,9,1.15463243157797
39477.9732949674,21,10,1.1467306021475
39479.5391310694,21,11,1.15647517731253
39482.3232100288,21,12,1.14976159657903
39397.9864995225,21,13,1.15922870819214
39416.3214648833,21,14,1.09523135471299
39420.2901284069,21,15,1.09526636581104
39423.9973845861,21,17,1.10042948708797
39404.3793911636,21,18,1.09681890589525
39440.8832754474,21,19,1.10381533187802
39385.8858209533,21,20,1.16291406231484
39363.3976182249,21,23,1.21179566267644
39372.2107214451,21,28,1.18164256726887
39369.6858984609,21,29,1.15492765241654
39552.0904881142,22,1,1.16626723953884
39505.2662565456,22,2,1.17733359529245
39511.7930809318,22,3,1.16046450109011
39513.6253962871,22,4,1.16086521346273
39437.4686059239,22,5,1.11273950458194
39438.0432884844,22,6,1.11931298028957
39426.3266688433,22,7,1.14985015332919
39411.2537283931,22,8,1.15378969323148
39411.7423111342,22,9,1.13724580855846
39464.8824762207,22,10,1.18114030368422
39461.6714038793,22,11,1.17659552138194
39397.1192417014,22,12,1.15392231949735
39416.2184707257,22,13,1.11438395983656
39404.6901803323,22,14,1.1495037793871
39423.8744681179,22,15,1.10782598770272
39425.0171613982,22,16,1.10793772938768
39419.9955189078,22,17,1.10800157472462
39409.9222796506,22,18,1.08698399954995
39399.2138471064,22,19,1.10237175486877
39415.7960735663,22,20,1.14499747613323
39374.6772154759,22,21,1.17016243845161
39365.3031486739,22,23,1.22040197318087
39368.2602075478,22,25,1.16827142403973
39355.3091088816,22,26,1.17252225614082
39360.8621719319,22,27,1.17357589501088
39365.9836737921,22,28,1.18765960778804
39365.2447699079,22,29,1.17131057269392
39385.5039088644,22,30,1.16335881749395
39542.1419364885,23,1,1.17485336994164
39505.8749841715,23,2,1.17846332826225
39507.2303498885,23,3,1.18001595159171
39509.2014927223,23,4,1.18005428263453
39477.558718049,23,5,1.18500898894049
39481.1595967299,23,8,1.16809774372025
39494.4459930852,23,9,1.16559815314057
39485.6149131032,23,11,1.16247161502921
39477.3154195183,23,12,1.17940867004114
39418.6678898606,23,15,1.1045946471253
39413.0101026437,23,16,1.10470571670459
39395.34399162,23,18,1.16497900836935
39349.0490299241,23,20,1.21270833987327
39401.7532530718,23,21,1.10046672495866
39411.7659683275,23,22,1.08970195869269
39384.3798735527,23,23,1.11897057202438
39382.7770016464,23,24,1.13018850709668
39383.6584736269,23,25,1.1369194547419
39371.9925490949,23,26,1.17895076897683
39353.1602692131,23,27,1.15798771619584
39349.515597702,23,28,1.16369225121596
39361.4438310908,23,30,1.16515177457384
39545.1196611242,24,1,1.17414762414768
39507.9208771707,24,2,1.17634509323669
39504.4354371956,24,3,1.165734882395
39511.1496198038,24,4,1.17891411329389
39510.8951477857,24,5,1.17246737972015
39509.1832703866,24,6,1.17991998471327
39471.2009793229,24,7,1.18696160525302
39476.5575199217,24,8,1.18070959360126
39478.1135619777,24,10,1.18176224252443
39477.290653408,24,12,1.17919306618359
39423.8252191975,24,14,1.10970256552305
39428.1291590306,24,16,1.10550008882445
39413.1220112112,24,17,1.1234153609237
39407.6431222559,24,18,1.11133542477685
39391.7716056986,24,19,1.11785530301818
39401.6992743357,24,20,1.14914428884904
39413.706369441,24,21,1.09671285317555
39392.2427196253,24,22,1.10196208742451
39398.1220361015,24,23,1.10196122463072
39382.8747371703,24,24,1.12040678042032
39355.5150356508,24,27,1.20743076252316
39341.5868967949,24,29,1.15452203589253
39519.1766590988,25,1,1.15224240080615
39502.7988055372,25,2,1.16614279904148
39506.1199933239,25,3,1.16747467377574
39508.2173716277,25,4,1.16706927236338
39424.3081512014,25,5,1.14097564200819
39397.4859176082,25,7,1.12867886717082
39481.7839940659,25,9,1.15788914973541
39477.4644402823,25,11,1.17246812915691
39407.2084703453,25,13,1.13777155930942
39420.2140512241,25,14,1.10062010834905
39421.5332403008,25,15,1.10486373144315
39398.7950239026,25,17,1.12255099644638
39405.1108252914,25,18,1.12086745143494
39401.0105443422,25,19,1.13174332645358
39415.1296885072,25,23,1.08555996833244
39344.2883013746,25,24,1.20981935267863
39327.111613777,25,25,1.20773182294537
39348.6526599335,25,26,1.18637232122346
39337.0570483294,25,27,1.2205626561977
39340.9869087328,25,28,1.19947087238614
39335.3545861944,25,29,1.18168781614692
39333.657097235,25,30,1.17937706729137
39509.4566836953,26,1,1.14956160343456
39502.5574636673,26,2,1.15995222563736
39499.8379578724,26,3,1.16430051611413
39490.9761104012,26,4,1.16599430832661
39412.0831120145,26,5,1.14558550512886
39414.3580457703,26,6,1.14829846025619
39404.5380045253,26,7,1.13615707621366
39410.2471850386,26,8,1.13542657458106
39413.2725611589,26,9,1.13571984499983
39401.168873048,26,10,1.15769930483835
39380.5735045835,26,11,1.16956601652414
39400.3220604382,26,12,1.17285460208127
39391.575472292,26,13,1.1554848799373
39390.4876265694,26,14,1.16062578637608
39391.3351934206,26,15,1.17090160150871
39394.5725015396,26,16,1.15921583240205
39379.7044148792,26,17,1.17868437870287
39381.1580581632,26,18,1.18055691045877
39391.5968758714,26,19,1.18628012246452
