"AICC","p","q","res_ratio"
35652.9451826138,13,5,1.01232610938845
35682.0246867324,13,6,1.02512560887249
35685.0218397409,13,7,1.0112337408329
35728.6041168437,13,8,0.993973079418668
35663.447040654,13,9,1.00811190154563
35606.3022214056,13,10,1.02218328986021
35652.0010656988,13,11,0.980300113179974
35611.8790765611,13,12,1.02760975217536
35609.0076672629,13,13,1.04200795490808
35479.9557630942,13,15,1.01815867903061
35456.7394161642,13,16,1.02103313043694
35463.039036159,13,17,1.01151665416459
35445.3370545519,13,18,1.01437015586165
35456.2289812513,13,19,1.01005994140215
35436.3741252296,13,20,1.02103107986121
35440.9032084427,13,21,1.02553618494172
