"AICC","p","q","res_ratio"
42609.2650884353,2,27,1.08012299023823
42591.3353139314,3,27,1.10578506502769
42609.5809886579,4,27,1.09664970919193
42594.3103211273,5,27,1.12403326118761
42613.4334651568,6,27,1.09766636808255
42615.4161709291,7,27,1.09756343841937
42593.8314553921,8,27,1.15444216748275
42563.9908270626,9,27,1.24251059599074
42570.0007343377,10,27,1.23582132197765
42591.7882952096,11,27,1.19298931708345
42591.0247459577,12,27,1.16618313061846
42543.7379796833,13,27,1.38688674944776
42534.0222025402,14,27,1.28699887607367
42530.0957258718,15,27,1.34055907872219
42548.7890294486,16,27,1.36399050304526
42523.3650063556,17,27,1.34094732856385
42517.4670387597,18,27,1.39603298723377
NA,NA,NA,1
NA,NA,NA,1
42519.4277022406,21,27,1.29253504544175
42514.6597409179,22,27,1.32638016939608
42524.3642752826,23,27,1.40100382895189
42535.0440943196,24,27,1.36372689120947
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42491.1252786415,28,27,1.4251210282388
NA,NA,NA,1
NA,NA,NA,1
42592.5143126263,1,28,1.11921175217985
42592.6489704972,2,28,1.1277269643602
42595.2553793636,3,28,1.10904767106607
42593.3996145637,4,28,1.09469603778086
42598.9297638451,5,28,1.09339344241004
42599.155839105,6,28,1.13199179078062
42591.9927912266,7,28,1.11936358999938
42584.1760066279,8,28,1.15364078864022
42583.0522965416,9,28,1.22497607920603
42568.3298675599,10,28,1.23704046596253
42568.3432880591,11,28,1.24690773719031
42586.2085596198,12,28,1.20435322236254
42555.4629715268,13,28,1.32873437769264
42544.0251257957,14,28,1.34151810357859
NA,NA,NA,1
42536.5317716701,16,28,1.35971789844371
42521.3200510878,17,28,1.46495680330532
NA,NA,NA,1
NA,NA,NA,1
42548.486988727,20,28,1.38014399785411
42543.7847136993,21,28,1.35293266300673
NA,NA,NA,1
42520.049199923,23,28,1.44258813980257
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42593.8612824283,1,29,1.11709790242408
42596.5310124142,2,29,1.11969191395991
42597.8256871152,3,29,1.11648141940423
42589.2120054246,4,29,1.12536505152133
42598.106616166,5,29,1.10303301511869
42593.302427017,6,29,1.12026865697167
42568.8901463135,7,29,1.20361797004442
42601.1233837407,8,29,1.14860768334651
42598.5701319076,9,29,1.18746927039091
42584.741919184,10,29,1.20426725061438
42583.7874096792,11,29,1.18875617239998
42572.1531312059,12,29,1.17359487846509
42565.3908955155,13,29,1.29598887447087
42535.6583259252,14,29,1.33603596041341
42538.1161380222,15,29,1.36356492221857
42543.4907899508,16,29,1.37650934436284
42550.5677571616,17,29,1.36877958995232
NA,NA,NA,1
NA,NA,NA,1
42549.3067812355,20,29,1.42612934361514
NA,NA,NA,1
42534.6040850475,22,29,1.41082690322781
42552.470268985,23,29,1.41885196037351
NA,NA,NA,1
NA,NA,NA,1
42490.8149059952,26,29,1.42987420589126
42493.5900468868,27,29,1.4388024418765
42495.9738996325,28,29,1.43566073830442
NA,NA,NA,1
NA,NA,NA,1
42595.5643272348,1,30,1.11440478412938
42597.5552931903,2,30,1.11595041942882
42599.795923326,3,30,1.11786419552206
42601.558025057,4,30,1.11251046534756
42573.7974955473,5,30,1.11580180752527
42588.0704002366,6,30,1.12708908707811
42559.3255297728,7,30,1.12143489108097
42575.5951044653,8,30,1.23255801649843
42579.9238306985,9,30,1.17417620328844
42574.780780793,10,30,1.23672151442335
NA,NA,NA,1
42587.3697382813,12,30,1.1478547516282
NA,NA,NA,1
42530.8216294237,14,30,1.33762667504125
NA,NA,NA,1
42521.1035931411,16,30,1.35964026470691
42519.9003340018,17,30,1.39498665364969
NA,NA,NA,1
NA,NA,NA,1
42523.7699600369,20,30,1.37559646977064
42500.0987047456,21,30,1.46079187825054
42518.7529931982,22,30,1.46555406918156
42510.7092034617,23,30,1.43674613805672
NA,NA,NA,1
NA,NA,NA,1
42492.4048141548,26,30,1.42169272310611
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
